u;kgen_kernel;0;0.00101812;PAPI_L1_TCM;0.000659459
u;kgen_kernel;0;0.0010691;PAPI_L1_TCM;0.000720995
u;kgen_kernel;0;0.00126165;PAPI_L1_TCM;0.000949759
u;kgen_kernel;0;0.00170276;PAPI_L1_TCM;0.00142319
u;kgen_kernel;0;0.00165421;PAPI_L1_TCM;0.0012495
u;kgen_kernel;0;0.00290648;PAPI_L1_TCM;0.00275127
u;kgen_kernel;0;0.00336647;PAPI_L1_TCM;0.00318565
u;kgen_kernel;0;0.00346195;PAPI_L1_TCM;0.003268
u;kgen_kernel;0;0.00518643;PAPI_L1_TCM;0.00470159
u;kgen_kernel;0;0.00534676;PAPI_L1_TCM;0.00488122
u;kgen_kernel;0;0.0058942;PAPI_L1_TCM;0.00501532
u;kgen_kernel;0;0.00631138;PAPI_L1_TCM;0.00535509
u;kgen_kernel;0;0.00678354;PAPI_L1_TCM;0.00551699
u;kgen_kernel;0;0.00684111;PAPI_L1_TCM;0.00553272
u;kgen_kernel;0;0.00781496;PAPI_L1_TCM;0.00611867
u;kgen_kernel;0;0.00802991;PAPI_L1_TCM;0.00623542
u;kgen_kernel;0;0.00855999;PAPI_L1_TCM;0.00630639
u;kgen_kernel;0;0.00898071;PAPI_L1_TCM;0.00646652
u;kgen_kernel;0;0.0105941;PAPI_L1_TCM;0.00719294
u;kgen_kernel;0;0.0115361;PAPI_L1_TCM;0.00769702
u;kgen_kernel;0;0.0118189;PAPI_L1_TCM;0.00780801
u;kgen_kernel;0;0.0118426;PAPI_L1_TCM;0.00781805
u;kgen_kernel;0;0.0125545;PAPI_L1_TCM;0.00832171
u;kgen_kernel;0;0.0127141;PAPI_L1_TCM;0.00828884
u;kgen_kernel;0;0.0133987;PAPI_L1_TCM;0.00872648
u;kgen_kernel;0;0.013613;PAPI_L1_TCM;0.00866957
u;kgen_kernel;0;0.0137307;PAPI_L1_TCM;0.00887118
u;kgen_kernel;0;0.0139258;PAPI_L1_TCM;0.00875825
u;kgen_kernel;0;0.014042;PAPI_L1_TCM;0.00871329
u;kgen_kernel;0;0.0148552;PAPI_L1_TCM;0.00933112
u;kgen_kernel;0;0.0155664;PAPI_L1_TCM;0.00955442
u;kgen_kernel;0;0.015774;PAPI_L1_TCM;0.0098474
u;kgen_kernel;0;0.0168676;PAPI_L1_TCM;0.0104637
u;kgen_kernel;0;0.0176183;PAPI_L1_TCM;0.0107306
u;kgen_kernel;0;0.0179027;PAPI_L1_TCM;0.0113042
u;kgen_kernel;0;0.0181099;PAPI_L1_TCM;0.0110046
u;kgen_kernel;0;0.0182273;PAPI_L1_TCM;0.011194
u;kgen_kernel;0;0.0185916;PAPI_L1_TCM;0.0111154
u;kgen_kernel;0;0.0190599;PAPI_L1_TCM;0.0116636
u;kgen_kernel;0;0.0197629;PAPI_L1_TCM;0.0117624
u;kgen_kernel;0;0.0201339;PAPI_L1_TCM;0.0118755
u;kgen_kernel;0;0.0210945;PAPI_L1_TCM;0.0123646
u;kgen_kernel;0;0.0219362;PAPI_L1_TCM;0.012475
u;kgen_kernel;0;0.0219695;PAPI_L1_TCM;0.0125309
u;kgen_kernel;0;0.0226132;PAPI_L1_TCM;0.0130448
